AQW00061705          44C    48C    53C    29C    10C     1C     2C     1C     4C     7C    21C    33C
USC00462697           0Q     0Q     0Q     0Q     4Q    29Q    66Q    52Q    13Q     0Q     0Q     0Q
USC00462709           0R     0R     0R     0R     2R     2R    32R    22R     9R     0R     0R     0R
USC00462920           0C     0C     0C     1C     1C    19S    44C    37S     9C -7777C     0C     0C
USC00463072           0R     0R     0R     0R     0R     1R     1R     2R     0R     0R     0R     0R
USC00463215           0R     0S     0R     0S     3S    14R    46R    34R    10R -7777R     0R     0R
USC00463251           0Q     0Q     0Q     0Q     0Q     0Q     0Q     1Q     0Q     0Q     0Q     0Q
USC00463361           0C     0C     0C -7777S     3C    18S    49C    41S    10C     0C     0S     0S
USC00463464           0R     0R     0R     0R -7777R     0R     1R -7777R     0R     0R     0R     0R
USC00463544           0C     0C     0S     1C     6C    30C    67S    61C    18C     1C     0C     0S
USC00463648           0Q     0Q     0Q     1Q     6Q    41Q    50Q    45Q    21Q     1Q     0Q     0Q
USC00463798           0R     0R     0R     2R     1R     5R     9R     1R     1R     0R     0R     0R
USC00463846           0S     0C     0C     6S    15S    60S   109S   106S    36S     2S     0S     0S
USC00463940           0Q     0Q     0Q     0Q     2Q    24Q    43Q    37Q    17Q     4Q     0Q     0Q
USC00464200           0C     0S     0S     1S     3C    27C    74C    65C    13C     1C     0C     0C
USC00464397           0S     0S     0S     3S     8S    55S    98R    87S    27S     1S     0R     0R
USC00464763           0R     0R     0R     1R     5R    36R    74R    52R    20R     1R     0R     0R
USC00464840           0R     0R     0R     7R    27R    66R   106R    82R    24R     1R     0R     0R
USC00464956           0R     0R     0R     0R     0R     4R     6R    19R     0R     0R     0R     0R
USC00464971           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00465224           0C     0S     0S     0S     1S     6S    13C    11C     3C     0C     0C     0S
USC00465353           0S     0S     0S     7S    15R    72S   125S   101S    31S     1S     0S     0S
USC00465365           0S     0S     0S     3S     7S    43S    81S    68S    16S -7777S     0S     0S
USC00465453           0Q     0Q     0Q     1Q     3Q    19Q    44Q    43Q    16Q     0Q     0Q     0Q
USC00465563           0S     0C     0C     5C     6C    47C    87C    80C    22C     1C     0C     0C
USC00465626           0S     0C     0C -7777S     2S    11S    34S    28S     8S     0S     0S     0S
USC00465672           0R     0R     0R     0R     2R     7R    28R    16R     2R     0R     0R     0R
USC00465706           0Q     0Q     0Q     3Q     6Q    40Q    77Q    73Q    16Q     0Q     0Q     0Q
USC00465739           0R     0R     0R     0R     3R    24R    56R    48R    15R     0R     0R     0R
USC00465875           0R     0R     0R     0R -7777R     0R     1R     0R     0R     0R     0R     0R
USC00465963           0S     0S     0S -7777S     1S    12S    40S    34S    10C     0C     0C     0S
USC00466163           0C     0C     0C     1C     6S    45C    82C    68S    21S     1C     0C     0C
USC00466212           0S     0S     0S     0S -7777S     5S    27S    18S     3S     0S     0S     0S
USC00466248           0R     0R     0R     1R     4S    29S    62S    53S    14S     0S     0S     0S
USC00466284           0Q     0Q     0Q     0Q     0Q     6Q    14Q    12Q     0Q     0Q     0Q     0Q
USC00466325           0R     0R     0R     1R     3R    14R    40R    43R     9R     0R     0R     0R
USC00466442           0R     0R     0R     0R     2R    11R    30R    23R     6R     0R     0R     0R
USC00466591           0S     0S     0S     0C     0C     2C     7S     8S     2S     0S     0S     0S
USC00466600           0R     0R     0R     2R     0R     6R    18R    16R     6R     0R     0R     0R
USC00466867           0C     0C     0C     0C     1C     4C    13S    10S     1S     0C     0S     0C
USC00466912           0Q     0Q     0Q     3Q     6Q    44Q    74Q    77Q    27Q     2Q     0Q     0Q
USC00466952           0R     0R     0R     6R    17R    62R    95R    74R    27R     1R     0R     0R
USC00466982           0Q     0Q     0Q     1Q     2Q     9Q    36Q    36Q    11Q     0Q     0Q     0Q
USC00466989           0R     0R     0R     0R     0R     0R     0R     0R     1R     0R     0R     0R
USC00467018           0S     0S     0S     0S -7777S     9S    26S    27S     5S     0C     0C     0C
USC00467029           0C     0C     0C     0C     1C     7C    24C    26S     5C     0C     0C     0C
USC00467372           0Q     0Q     0Q     1Q     1Q     6Q    21Q    16Q     6Q     0Q     0Q     0Q
USC00467513           0R     0R     0R     0R     1R     0R     2R     3R     0R     0R     0R     0R
USC00467552           0S     0S     0S     4C    11C    47S    86S    75C    26S     1C     0C     0S
USC00467649           0R     0R     0R     0R     1R     1R     5R     2R     1R     0R     0R     0R
USC00467730           0S     0S     0S     5S    18S    62S   102S    82S    23S     1S     0S     0S
USC00467785           0S     0S     0S     0S     2S     6S    14S    17S     5S     0S     0S     0S
USC00467918           0R     0R     0R     1R     8R    32R    50R    41R    16R     1R     0R     0R
USC00468051           0R     0R     0R     0R     1R     1R     6R    11R     0R     0R     0R     0R
USC00468308           0S     0S     0S     0S     0S     0S     0S     0S     0S     0S     0S     0S
USC00468351           0R     0R     0R     1R     3R    20R    29R    37R    11R     0R     0R     0R
USC00468384           0C     0S     0S -7777S     2S    15S    46S    36S    10S     0S     0S     0S
USC00468522           0Q     0Q     0Q     2Q     2Q    21Q    44Q    37Q    14Q     0Q     0Q     0Q
USC00468589           0Q     0Q     0Q     1Q     2Q    21Q    53Q    41Q    11Q     0Q     0Q     0Q
USC00468614           0R     0R     0R     1R     0R     1R     7S     6S     1S     0R     0R     0R
USC00468662           0R     0R     0R     1R     6R    26R    64R    50R    12R -7777R     0R     0R
USC00468777           0S     0S     0C     0C     0C     0S     2S     2S     0S     0S     0S     0S
USC00468986           0R     0R     0R     0R     1R     0R     5R     9R     7R     0R     0R     0R
USC00469011           0S     0S     0S -7777S     1S     8R    23R    27R     3R     0R     0R     0R
USC00469049           0Q     0Q     0Q     6Q     0Q    42Q    87Q    82Q    28Q     8Q     0Q     0Q
USC00469281           0S     0S     0S     1S     6S    37S    76S    59S    20S     1S     0S     0S
USC00469333           0R     0R     0R     1R     1R     2R    11R    10R     3R     0R     0R     0R
USC00469336           0R     0R     0R     1R     2R     6R    18R    15R     4R     0R     0R     0R
USC00469436           0S     0S     0S -7777S     4S    21S    45S    42S    11S     0S     0S     0S
USC00469458           0S     0S     0R     2R     6R    21R    52R    48R    15R     1R     0S     0S
USC00469482           0R     0R     0R -7777R     4R    21R    51R    59R    11R -7777R     0R     0R
USC00469522           0C     0S     0C     1C     1C     3C    11C    16C     7C     0C     0C     0C
USC00469610           0R     0R     0R     8R    12R    61R   122R   116R    44R     0R     0R     0R
USC00469683           0C     0C     0S     2S     6C    32C    69C    65C    16C     2S     0S     0S
USC00470045           0R     0R     0R     0R     4R    22R    46R    27R     5R     0R     0R     0R
USC00470124           0C     0C     0C     0C     2C    10S    29S    16C     1S -7777C     0C     0C
USC00470175           0R     0R     0R     0R     2R    11R    22S    14S     1S     0S     0R     0R
USC00470239           0S     0S     0S     0R -7777R     1R     8R     4R -7777R     0R     0S     0S
USC00470265           0S     0S     0S     0S     1S    16S    26S    16S -7777S     0S     0S     0S
USC00470273           0S     0S     0S     0S     2S    19S    38S    26S     4S     0S     0S     0S
USC00470287           0Q     0Q     0Q     0Q     6Q    17Q    44Q    33Q     7Q     0Q     0Q     0Q
USC00470308           0C     0C     0C     0C     1C    14C    26C    18C     2C     0C     0S     0C
USC00470347           0Q     0Q     0Q     0Q     2Q     4Q    12Q     9Q     2Q     0Q     0Q     0Q
USC00470349           0R     0R     0R     0R     1R     9R    25R    13R     2R     0R     0R     0R
USC00470382           0Q     0Q     0Q     0Q     1Q     6Q    19Q    11Q     3Q     0Q     0Q     0Q
USC00470516           0C     0C     0C     0C     1C    16C    35S    19C     4S     0S     0C     0C
USC00470603           0R     0R     0R     0R     0R     5R     7R     7R -7777R     0R     0R     0R
USC00470645           0S     0S     0S     0S -7777S    11S    22S    14S     1S     0S     0S     0S
USC00470696           0C     0C     0C     0C     2C    22C    42C    27C     5S     0C     0S     0C
USC00470742           0Q     0Q     0Q     0Q     3Q    12Q    24Q    10Q     5Q     0Q     0Q     0Q
USC00470773           0R     0S     0R     0R     2R     6R    21R    10R     1R     0R     0R     0R
USC00470882           0S     0S     0S     0S     1S    13S    23S    14S     1S     0S     0S     0S
USC00470904           0S     0S     0S     0S     2S    17S    35S    18S     1S     0S     0S     0S
USC00470991           0R     0R     0R     0R     0R     8R    17R     7R     0R     0R     0R     0R
USC00471044           0R     0R     0R     0R     1R    15R    30R     8R     0R     0R     0R     0R
USC00471062           0Q     0Q     0Q     0Q     0Q     5Q     7Q     3Q     3Q     0Q     0Q     0Q
USC00471064           0R     0R     0R     0R     2R     3R    20R     9R     1R     0R     0R     0R
USC00471078           0S     0S     0C     0S     3S    22C    38C    23C     7C -7777S     0S     0S
USC00471131           0R     0R     0R     0R     3R     6R    13R     8R     0R     0R     0R     0R
USC00471205           0S     0S     0R     0S     1S    16S    33S    19S     4S     0S     0S     0S
USC00471249           0R     0R     0R     0R     0R     2R     6R     5R     0R     0R     0R     0R
USC00471280           0R     0R     0R     0R     0R     9R    19R    16R -7777R     0R     0R     0R
USC00471416           0C     0S     0S     0S     1S    14S    33S    18S     1C     0C     0C     0S
USC00471568           0C     0S     0S     0C     1S    16S    24S    15S     2S     0S     0C     0C
USC00471605           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00471667           0Q     0Q     0Q     0Q     4Q    18Q    22Q    13Q     1Q     0Q     0Q     0Q
USC00471676           0C     0C     0C     0C -7777C    13S    23C    12C     1S     0S     0C     0C
USC00471840           0Q     0Q     0Q     0Q     0Q     8Q     3Q     4Q     2Q     0Q     0Q     0Q
USC00471847           0S     0C     0C     0C -7777C     8C    18S    10S     0C     0C     0S     0C
USC00471897           0S     0S     0S     0S     3S    17S    31S    20R     4R     0R     0S     0S
USC00471923           0C     0S     0C     0S     1S    10C    19S     9C     0S     0C     0C     0C
USC00471970           0S     0S     0S     0S     2S    22S    47S    23S     5S     0R     0R     0R
USC00471978           0C     0S     0S     0C     2C    10C    17S    10C     0S     0C     0C     0C
USC00472001           0R     0R     0R     0R     1R     7R    28R    18R     4R     0R     0R     0R
USC00472055           0Q     0Q     0Q     0Q     0Q     3Q     0Q     3Q     3Q     0Q     0Q     0Q
USC00472165           0R     0R     0R     1R     4R    26R    58R    28R     4R     0R     0R     0R
USC00472173           0R     0S     0S     0S -7777S     7S    24S    15S     2S     0S     0S     0S
USC00472240           0R     0R     0R     0R -7777R     8R    15R     6R -7777R     0R     0R     0R
USC00472279           0Q     0Q     0Q     0Q     0Q     5Q    18Q     5Q     5Q     0Q     0Q     0Q
USC00472314           0R     0R     0R     0R     1R     6R    22R     4R     0R     0R     0R     0R
USC00472556           0S     0S     0S     0S     1S    14S    25S     8R -7777S     1S     0S     0S
USC00472626           0Q     0Q     0Q     0Q     0Q     0Q     3Q     0Q     0Q     0Q     0Q     0Q
USC00472826           0R     0R     0R     0R     0R     3R     6R     4R     1R     0R     0R     0R
USC00472839           0C     0C     0C     0C -7777C     8S    18C     8C     1C     0C     0S     0S
USC00472851           0Q     0Q     0Q     0Q     0Q     0Q     6Q     0Q     0Q     0Q     0Q     0Q
USC00472869           0C     0C     0C     0C     3C    22C    43S    24S     6C     0C     0C     0C
USC00472889           0S     0S     0S -7777S     2S    15R    29S    13S     1S     0S     0S     0S
USC00472973           0Q     0Q     0Q     0Q     1Q    12Q    34Q    16Q     3Q     0Q     0Q     0Q
USC00473022           0R     0R     0R     0R     2R    15R    40R    23R     2R -7777R     0R     0R
USC00473038           0C     0C     0C     0C     2S    17C    40C    28S     4C     1C     0C     0C
USC00473058           0S     0S     0S     0C     0C    13C    22C    16C     2C     0C     0S     0S
USC00473116           0Q     0Q     0Q     0Q     0Q     0Q     8Q     1Q     1Q     0Q     0Q     0Q
USC00473174           0R     0R     0S     0S     1S     3R     7R     2S -7777S     0R     0R     0R
USC00473186           0C     0C     0C     0C     2C    11C    23C    13C     2C     0S     0C     0C
USC00473268           0Q     0Q     0Q     0Q     1Q    10Q    21Q     4Q     0Q     0Q     0Q     0Q
USC00473271           0Q     0Q     0Q     0Q     2Q     9Q    14Q    10Q     2Q     0Q     0Q     0Q
USC00473332           0C     0C     0C     0S     0S     3S     9S     4S -7777S     0S     0S     0S
USC00473391           0Q     0Q     0Q     0Q     2Q    10Q    20Q    12Q     5Q     0Q     0Q     0Q
USC00473405           0S     0S     0S     0S     1S    14S    25S    11S     0S     0S     0S     0S
USC00473453           0C     0C     0C     0C     1S    13S    21S    12S     3C     0C     0C     0C
USC00473471           0R     0R     0R     0R     1R    12R    25R    19R     1R     0R     0R     0R
USC00473511           0R     0R     0R     0R     4R    11R    16R    18R     2R     0R     0R     0R
USC00473654           0S     0S     0C     0S     2C    16C    37C    22S     3C     0S     0S     0S
USC00473661           0Q     0Q     0Q     0Q     0Q     8Q    19Q     7Q     1Q     0Q     0Q     0Q
USC00473698           0R     0S     0R     0S -7777S     3R    13R     7R -7777R     0S     0R     0R
USC00473702           0Q     0Q     0Q     0Q     0Q     0Q     0Q     3Q     0Q     0Q     0Q     0Q
USC00473756           0S     0S     0S     0S     1S    12S    21S    12S     1S     0S     0S     0S
USC00473800           0R     0R     0R     0R     2R     3R    11R     5R     1R     0R     0R     0R
USC00473820           0Q     0Q     0Q     0Q     0Q     4Q     8Q    10Q     2Q     0Q     0Q     0Q
USC00474080           0S     0S     0S     0S -7777S     3S    11S     3S     0S     0S     0S     0S
USC00474108           0Q     0Q     0Q     0Q     3Q    17Q    17Q    10Q     3Q     0Q     0Q     0Q
USC00474174           0S     0S     0S     0C -7777C    12S    30S    16S     4S     0S     0S     0S
USC00474195           0S     0S     0R     0S     0S     5S     7S     3S     0S     0S     0R     0S
USC00474373           0Q     0Q     0Q     0Q     1Q     0Q     9Q     8Q     0Q     0Q     0Q     0Q
USC00474391           0Q     0Q     0Q     0Q     0Q     4Q    19Q     1Q     0Q     0Q     0Q     0Q
USC00474457           0R     0R     0R -7777R     7R    43R    79R    43R    13R     0R     0R     0R
USC00474482           0S     0S     0S     0S     1S    22S    42S    24S     2S     0S     0S     0S
USC00474523           0S     0R     0S     0S     0S     6S    12S     5S     1S     0S     0S     0S
USC00474530           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00474546           0C     0C     0C     0S     1S     5S    18S    13S -7777S     0S     0S     0S
USC00474582           0S     0S     0S     0S     0S     0S     1S     0S     0S     0S     0S     0S
USC00474790           0Q     0Q     0Q     0Q     0Q     6Q    18Q    10Q     6Q     0Q     0Q     0Q
USC00474829           0R     0R     0R     0R     1R     7R    14R     6R     0R     0R     0R     0R
USC00474894           0S     0S     0S     0S     1S     9S    21S     9S     0S     0S     0S     0S
USC00474937           0S     0S     0S     0C     1S    14S    39S    25S     3S -7777S     0S     0S
USC00474953           0S     0S     0S     0S     0S     9S    14S     7S -7777C     0S     0S     0S
USC00475017           0S     0S     0S     0S     0S     5S    12S     3S -7777S     0S     0S     0S
USC00475091           0S     0R     0R     0S     3S    11S    19S    11S     0S     0S     0S     0S
USC00475096           0Q     0Q     0Q     0Q     0Q     3Q     3Q     0Q     3Q     0Q     0Q     0Q
USC00475120           0C     0C     0C     0C     1C    12C    23C    14S     1C     0C     0C     0C
USC00475164           0S     0S     0S     0S     1S    13S    25S    12S     1S     0S     0S     0S
USC00475178           0S     0C     0C     0S -7777C    13S    30S    18S     1S     0S     0S     0S
USC00475189           0Q     0Q     0Q     0Q     6Q    12Q    38Q    21Q     2Q     0Q     0Q     0Q
USC00475255           0C     0C     0S     0C -7777C     5C    12C     6C     0S     0C     0C     0C
USC00475286           0S     0C     0S     0C     1C     4C    11C     5C     0C     0C     0C     0S
USC00475335           0C     0C     0C     0C     1C     8C    19C    12C -7777C -7777C     0C     0C
USC00475364           0C     0C     0C     0C -7777C     7C    18C     8C -7777S     0C     0C     0C
USC00475474           0C     0C     0C     0C     5C    31S    60C    33C     9C -7777C     0C     0S
USC00475516           0C     0C     0C     0C     0S     2C     7C     3C     0C     0C     0C     0S
USC00475525           0R     0R     0R     0R     0R     5R     8R     2R     0R     0R     0R     0R
USC00475563           0S     0C     0C     0C     3C    21C    50C    21S     3S -7777S     0S     0C
USC00475573           0Q     0Q     0Q     0Q     8Q    26Q    59Q    27Q     2Q     0Q     0Q     0Q
USC00475581           0S     0S     0S     0S     1S    16S    32S    16S     3S     0S     0S     0S
USC00475786           0S     0S     0S -7777S     2S    25S    54S    25S     2S     0S     0S     0S
USC00475808           0S     0S     0S     0S     1S     9S    17S     9S     0S     0S     0S     0S
USC00475863           0R     0R     0R     0R     0R     6R    12R     3R     1R     0R     0R     0R
USC00475932           0S     0S     0S     0S -7777S    12S    25S    11S -7777S     0C     0C     0C
USC00476122           0R     0R     0R     0R -7777R     5R     5R     2R -7777R     0R     0R     0R
USC00476200           0S     0S     0S     0S     1S    13C    29C    17C     3C     0C     0C     0C
USC00476208           0C     0S     0C     0S -7777S     8C    15S     6S -7777C     0C     0S     0C
USC00476330           0S     0S     0S     0S -7777S    12S    26S    13S     2S     0S     0S     0S
USC00476357           0C     0C     0C     0C     1C     5C    14C     9S -7777C     0C     0C     0C
USC00476380           0Q     0Q     0Q     0Q     2Q    15Q    17Q     7Q     3Q     0Q     0Q     0Q
USC00476398           0R     0R     0R     0R     1R     1R     6R     4R     0R     0R     0R     0R
USC00476413           0R     0R     0R     0R     0R     2R    17R     8R     1R     0R     0R     0R
USC00476510           0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q     0Q
USC00476646           0C     0C     0C     0C     1C    12C    32S    21C     3C -7777C     0C     0C
USC00476678           0S     0S     0S     0S -7777S    14S    27S    13S     1S     0S     0S     0S
USC00476718           0S     0S     0S -7777S     1S    18S    37S    22S     3S     0S     0S     0S
USC00476764           0C     0S     0S     0S     1S     9S    21S    17C     3S     0C     0C     0S
USC00476772           0R     0R     0R     0R     0R     4R    11R     7R -7777R     0R     0R     0R
USC00476827           0S     0S     0S     0S     2S    22S    54S    32S     9S     1S     0S     0S
USC00476838           0R     0S     0R     0R -7777R    21S    48R    29R     5R     0R     0R     0R
USC00476859           0S     0S     0C     0S     1S     2C    12S     5C     0S     0S     0S     0S
USC00476922           0C     0C     0C     0C     1C     9C    26C    15C     2C     0S     0S     0C
USC00476939           0R     0R     0R     0R     0R     9R    12R     3R     0R     0R     0R     0R
USC00477052           0R     0R     0R     0R     1R    17R    30R    19R     1R     0R     0R     0R
USC00477092           0S     0S     0C     0C     1S     3C    11C     2S     1C     0C     0C     0S
USC00477113           0C     0C     0C     0C     1S     5S    14C     5C -7777C     0C     0S     0C
USC00477132           0C     0C     0C     0S     2C     7S    22C    11S     1S     0C     0S     0C
USC00477142           0Q     0Q     0Q     0Q     1Q     0Q     5Q     1Q     0Q     0Q     0Q     0Q
USC00477158           0S     0S     0S     0S     1S    14S    40S    24S     4S     0S     0S     0S
USC00477174           0S     0S     0S     0S     1S     7S    17S     6S     0S     0S     0S     0S
USC00477209           0Q     0Q     0Q     0Q     0Q     3Q    13Q     0Q     0Q     0Q     0Q     0Q
USC00477226           0C     0C     0C     0C     3C    18C    35C    15C     2C -7777C     0C     0C
USC00477319           0R     0R     0R     0R     0R     2R     7R     5R     0R     0R     0R     0R
USC00477349           0S     0S     0S     0S -7777S     8S    15S     7S -7777S     0S     0S     0S
USC00477464           0C     0C     0C -7777C     4C    20S    43C    25C     3C -7777C     0S     0C
USC00477480           0S     0S     0S     0S     0S     1S     5S     2S -7777S     0S     0S     0S
USC00477576           0Q     0Q     0Q     0Q     3Q    10Q    20Q     7Q     0Q     0Q     0Q     0Q
USC00477708           0C     0C     0C     0C     1C    18C    30C    15C     2C     0C     0C     0C
USC00477725           0S     0S     0S     0S     1S    15S    38S    21S     6S     0S     0S     0S
USC00477892           0C     0S     0S     0S     4S    15S    39S    24S     2C -7777C     0S     0C
USC00477964           0Q     0Q     0Q     0Q     0Q     3Q    13Q     8Q     4Q     0Q     0Q     0Q
USC00477997           0S     0S     0S     0S     4S    23S    44S    25S     3R     0S     0S     0S
USC00478027           0C     0C     0C     0C -7777C     7C    16C     9C     0C     0C     0S     0C
USC00478110           0S     0S     0S     0S     0S     8S    22S    11S -7777S     0S     0S     0S
USC00478171           0S     0S     0S     0S -7777S     7S    15S     9S -7777S     0S     0S     0S
USC00478190           0Q     0Q     0Q     0Q     2Q     0Q     8Q     2Q     0Q     0Q     0Q     0Q
USC00478229           0S     0S     0S     0S     2S    21S    41S    24S     5S     0S     0S     0S
USC00478267           0S     0S     0S     0S -7777S     6S    10S     6S     1S     0S     0S     0S
USC00478316           0R     0R     0R     0R     4R    19R    32R    18R     4R     0R     0R     0R
USC00478349           0S     0S     0C     0S     0C     4S    15S    10S     1S -7777C     0C     0C
USC00478376           0R     0R     0R     0R     1R     3R    17R     7R     0R     0R     0R     0R
USC00478540           0Q     0Q     0Q     0Q     0Q     3Q     5Q     2Q     2Q     0Q     0Q     0Q
USC00478589           0C     0C     0C     0C     0C    14S    34S    16C     1C     0C     0C     0C
USC00478672           0C     0C     0C     0C     0C     3C     4C     4S     0S     0C     0S     0C
USC00478723           0R     0R     0R     0R     2R     6R    27R    16R     3R     0R     0R     0R
USC00478827           0S     0S     0S     0S     0S     2S     8S     6S     0S     0S     0S     0S
USC00478905           0S     0S     0S     0S     0S -7777S     1S -7777S     0S     0S     0S     0S
USC00478910           0Q     0Q     0Q     0Q     0Q     5Q     8Q     5Q     3Q     0Q     0Q     0Q
USC00478919           0C     0C     0C     0C     1C    14C    29C    19C     3C     0C     0S     0C
USC00478937           0R     0R     0R     0R     2R    20R    32S    18S     3S     0S     0R     0R
USC00478951           0S     0S     0S     0S     1S    17S    35S    16S -7777S     0S     0S     0S
USC00479046           0R     0R     0R     0R     6R    35R    66R    41R    12R     1R     0R     0R
USC00479050           0R     0R     0R     0R     1R    21R    33R    21R     3R     0R     0R     0R
USC00479144           0R     0R     0R     0R     0R     2R    11R     5R     0R     0R     0R     0R
USC00479190           0S     0C     0C     0C     2C    15C    36C    21S     4S     0C     0S     0S
USC00479236           0C     0S     0R     0C -7777C     2S     5C     2S     0S     0S     0S     0S
USC00479304           0R     0S     0R     0R -7777R     2R     8R     3S -7777S     0S     0S     0S
USC00479319           0S     0S     0S     0S     3S    20S    37S    20C     4C     0C     0S     0S
USC00479335           0C     0C     0C     1C     4C    25C    50C    29C     4C     0C     0S     0C
USC00480027           0R     0S     0S     0S     0R     1S    21R    14S -7777R     0R     0R     0R
USC00480080           0S     0S     0S     0S     1S    31S   104S    65S     9S     0S     0S     0S
USC00480140           0S     0S     0S     0S     0S     0S     5R -7777S     0S     0S     0S     0S
USC00480270           0R     0R     0R     0R     4R    33R   124R    82R    18R -7777R     0R     0R
USC00480484           0S     0S     0S     0S     1S    15S    81S    34S     1S     0S     0S     0S
USC00480540           0S     0S     0S -7777S     5S    59S   170S   153S    22S     0S     0S     0R
USC00480552           0S     0C     0C     0C     0C     7C    44S    22S     1S     0C     0S     0S
USC00480603           0S     0S     0S     0S     0C     0S     7C     2S     0S     0S     0S     0S
USC00480680           0Q     0Q     0Q     0Q     2Q     3Q    97Q    93Q    18Q     0Q     0Q     0Q
USC00480740           0S     0S     0S     0S     1S    22S    97S    88S    18S     0S     0S     0S
USC00480761           0R     0R     0R     0R     0R     7R    53R    21S     0R     0R     0R     0R
USC00480778           0S     0S     0S     0S     1C    29C   141C   101C    10S     0C     0C     0S
USC00480865           0R     0S     0S     0R     0S     0S     8S     4S     0S     0S     0S     0S
USC00480915           0R     0R     0R     0R     0R     4R    45R    22R     1R     0R     0R     0R
USC00480951           0R     0R     0R     0R     0R     0R    16R     5R     0R     0R     0R     0R
USC00481000           0S     0S     0S     0S     3R    51S   172S   136S    12S     0S     0S     0S
USC00481131           0Q     0Q     0Q     0Q     4Q    22Q   108Q    77Q     6Q     0Q     0Q     0Q
USC00481165           0S     0S     0S     0S -7777S    16S    74S    54S     7S     0S     0S     0S
USC00481175           0R     0R     0R     0R     0R     1R    16R    10R     3R     0R     0R     0R
USC00481220           0S     0S     0S     0S     0R     0R     0R -7777R     0R     0S     0S     0S
USC00481284           0S     0R     0S     0S     0S     2S    22S     5S     0S     0S     0S     0S
USC00481547           0R     0R     0R -7777R     1R    41R   112R    60R     7R     0R     0R     0R
USC00481569           0Q     0Q     0Q     0Q     6Q    37Q   121Q   113Q     5Q     1Q     0Q     0Q
USC00481610           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00481676           0Q     0Q     0Q     0Q     1Q     9Q    40Q    19Q     0Q     0Q     0Q     0Q
USC00481730           0R     0R     0R     0R     1R    24R    93S    57S     5S     0S     0S     0S
USC00481736           0S     0R     0S     0S     0S     3S    33S    11S     0R     0R     0R     0R
USC00481775           0S     0S     0S     0S     3S    27S    89S    64S    13S     0S     0S     0S
USC00481816           0S     0S     0S     0S     1S    26S    97S    88S    18S     0S     0S     0S
USC00481840           0S     0S     0S     0S     0S    12S    64C    29S     1S     0S     0S     0S
USC00481850           0S     0S     0S     0S     1S    20S    94S    65S    10S     0S     0S     0S
USC00481855           0S     0S     0S     0S     1S    12S    59S    34S     3S     0S     0S     0S
USC00481905           0S     0S     0S     1S     6S    33S   123S   104S    26S -7777S     0S     0S
USC00482054           0R     0R     0R     0R     0R     0R     3R     3R     0R     0S     0R     0R
USC00482135           0Q     0Q     0Q     0Q     0Q     0Q     9Q     8Q     0Q     0Q     0Q     0Q
USC00482242           0R     0R     0R     0R     0R     0R     0R     1R     0R     0R     0R     0R
USC00482375           0S     0S     0S     0S     0S     0S     0S     0C     0C     0C     0C     0C
USC00482399           0Q     0Q     0Q     0Q     3Q     5Q    96Q    77Q    21Q     0Q     0Q     0Q
USC00482410           0R     0R     0R     0R     1R    29R   131R   107R    30R     1R     0R     0R
USC00482415           0R     0S     0S     0R     3S    40S   143S   114S    15S     0S     0S     0S
USC00482466           0S     0S     0S -7777S     1S    25S   108S    89S    17S     0S     0S     0S
USC00482580           0C     0C     0C -7777C     1C    37C   135S   119C    26C     1C     0C     0C
USC00482595           0R     0R     0R     0R     0S    12S    54S    27S     1R     1R     0R     0R
USC00482680           0R     0R     0R     0R -7777R     9R    52R    22R     4R     0R     0R     0R
USC00482685           0R     0R     0R     0R     1R    24R   113R    77R     7R     0R     0R     0R
USC00482715           0R     0R     0R     0R     0S     1R    10R     6R     0R     0R     0S     0R
USC00482725           0S     0S     0S     0S     4S    50S   162S   144S    31S     0S     0S     0S
USC00482881           0R     0R     0R     0R     3R    46R   150R   127R    23R     0R     0R     0R
USC00482995           0S     0S     0S     0S     0S     1S    26S     9S     0S     0S     0S     0S
USC00483031           0S     0S     0S     0S     2S    24S    89S    59S     3S     0S     0S     0S
USC00483045           0R     0R     0R     0R     0R     2R    22R     8R     1R     0R     0R     0R
USC00483100           0S     0S     0S     0R     0R -7777S    20S     2S     1R     0R     0S     0R
USC00483396           0S     0S     0S     0S     0S    10S    48S    21S     1S     0S     0S     0S
USC00483582           0R     0R     0R     0R     0R     1R    38R    15R -7777R     0R     0R     0R
USC00483855           0S     0S     0S -7777S     2S    28S   119S   101S    24S     0S     0S     0S
USC00483936           0Q     0Q     0Q     0Q     0Q    20Q   122Q   130Q    33Q     0Q     0Q     0Q
USC00483950           0S     0S     0R     0R     3R    44R   142R   108R    13R     0S     0S     0S
USC00484065           0R     0R     0R     0R     2R    23R   126R    88R     8R     0R     0R     0R
USC00484080           0R     0R     0R     0R     4R    58R   167R   141R    20R     0R     0R     0R
USC00484411           0S     0S     0S     0S     3S    20S    73S    38S     2S     0S     0S     0S
USC00484442           0R     0R     0R     0R     0R     1R    14R    12R     1R     0R     0R     0R
USC00484760           0R     0R     0R     0R     2R    22R   107R   100R    32R     0R     0R     0R
